,행사명,개최장소,시작일자,종료일자,행사내용,홈페이지주소,전화번호,주관기관,주최기관,도로명주소,지번주소,위도,경도
754,"소하도서관 책축제 팔짱, 책을 품다",소하도서관 광장 및 한내천 일대,2016-04-15,2016-04-15,"프리마켓, 책축제, 전시, 공연, 체험",http://www.gmlib.or.kr/soha,02-2680-0926,소하도서관 청소년수련관,광명시,경기도 광명시 소하일로7,경기도 광명시 소하동 1331,37.44545992,126.8879915
755,농악대축제,시민운동장,2018-10-27,2018-10-28,농악행사,-,02-899-1664,농악보존회,광명시,경기도 광명시 시청로 20,경기도 광명시 철산3동222-1,37.4790975,126.8648458
756,구름산예술제,시민체육관,2018-08-31,2018-09-02,예술 전시 및 부대행사,-,02-2680-6871,한국예총광명지회,광명시,경기도 광명시 오리로 703,경기도 광명시 하안1동577,37.46251877,126.8711648
757,제7회 목감천 친환경 축제,우리공원,2019-05-25,2019-05-25,주민자치프로그램 공연 및 목감천 가요제 등,-,02-2680-6672,광명6동주민자치위원회 및 유관단체,목감천친환경축제위원회,경기도 광명시 광명로791번길6,-,37.4710361,126.8486332
758,평생학습도시 선언 20주년 컨퍼런스,광명시평생학습원,2019-11-01,2019-11-01,평생학습도시 선언 20주년 컨퍼런스 및 전시,-,02-2680-2549,평생학습원,광명시,"경기도 광명시 오리로 854번길 10(철산동, 광명시평생학습원)","경기도 광명시 오리로 854번길 10(철산동, 광명시평생학습원)",37.4743772,126.8684796
759,2021 서귀포문화재 야행,서귀포문화재 일원을 찬찬히 걸으며 문화를 향유하는 서귀포문화재 야행,2021-10-08,2021-10-11,신들의 정원 서귀포,-,070-8990-9999,(사)제주마을문화진흥원,문화재청+제주특별자치도,제주특별자치도 서귀포시 칠십리로 145,-,33.2443818,126.5689264
760,문화 향유의 공간 탐나는 원도심,탐라문화광장 등 원도심 일대,2021-10-15,2021-11-27,제주관광공사는 10월 15일부터 오는 11월 27일까지 매 주말마다 탐라문화광장 등 원도심 일대에서 탐나는 버스킹(버스킹공연). 탐나는 시네마(영화 상영). 탐나는 이벤트(지역상권 활성화 이벤트). 스트링 전구 설치로 구성된 「문화 향유의 공간. 탐나는 원도심」이라는 문화행사를 추진한다.,https://www.visitjeju.net/,064-740-6000,제주관광공사,제주관광공사,-,제주특별자치도 제주시 일도일동 1498,33.5105121,126.526786
761,제주허브동산 핑크뮬리축제,제주허브동산,2021-09-20,2021-11-30,제주허브동산 핑크뮬리 축제는 올해로 네 번째를 맞이하며 제주도에서 대표적인 핑크뮬리 축제로 자리매김했다.,http://www.herbdongsan.com/,064-787-7362,제주허브동산,제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,-,33.3291241,126.8147261
762,마노르블랑 핑크뮬리축제,마노르블랑,2021-09-10,2021-11-30,대한민국 핑크뮬리 성지 마노르블랑에서 핑크뮬리축제의 향연이 시작된다.,https://manorblanc.modoo.at/,064-794-0999,마노르블랑,마노르블랑,제주특별자치도 서귀포시 일주서로2100번길 46,-,33.2548352,126.2950041
763,산지에 색을 입히다. 컬러풀산지,탐라문화광장,2021-09-03,2021-11-27,코로나19 장기화로 침체된 탐라문화광장 일대를 환하게 밝혀 활력을 불어넣기 위해 비대면 경관조성 사업인 「산지에 색을 입히다. 컬러풀산지(컬러풀산지)」를 개최한다.,https://www.visitjeju.net/,064-740-6000,제주관광공사,제주관광공사,-,제주특별자치도 제주시 일도일동 1498,33.5105121,126.526786
764,휴애리 동백 축제,휴애리,2021-11-12,2021-12-31,2021 휴애리 동백축제는 서귀포시 남원읍 신례리에 위치한 휴애리의 대표 겨울축제이다.,http://www.hueree.com/index.php,064-732-2114,휴애리,휴애리,제주특별자치도 서귀포시 남원읍 신례동로 256,-,33.30853475,126.6343808
765,제15회 영양산나물축제,영양군청 일원,2019-05-02,2019-05-05,"판매, 체험, 공연, 부대행사",yftf.kr,054-680-6411,(재)영양축제관광재단,영양군,경상북도 영양군 영양읍 군청길 37,경상북도 영양군 영양읍 서부리 379-1,36.6673577350,129.1126843895
766,2020 영양고추 H.O.T Festival,서울광장,2019-08-27,2019-08-29,"판매, 체험, 공연, 부대행사",영양군청홈페이지 주소,054-680-6571,영양군,영양군,서울특별시 중구 세종대로 110,서울특별시 중구 태평로1가 31,37.56631769,126.9778284
767,석촌호수벚꽃축제,석촌호수 일대,2021-04-02,2021-04-11,개막식 벚꽃음악회 벚꽃버스킹 벚꽃조명길 포토존 벚꽃 온라인 체험 등,https://www.songpa.go.kr/culture/detailInfo.do?key=3794&resrceCd=CT0155-1000031&,02-2147-2800,서울특별시 송파구,서울특별시 송파구,서울특별시 송파구 석촌호수로 197,서울특별시 송파구 잠실동 47,37.5066934,127.0989034
768,한성백제문화제,올림픽공원 일대,2021-09-29,2021-10-03,역사문화거리행렬 한성백제체험마을 한성백제갈라퍼레이드 개폐막식 등 축하공연 한성백제 성곽돌기 각종 체험행사 등,https://www.songpa.go.kr/hanseong/index.do?,02-2147-2800,한성백제문화제추진위원회,서울특별시 송파구,서울특별시 송파구 올림픽로 424,서울특별시 송파구 방이동 88,37.52034114,127.1155184
769,향촌동수제화골목 2018년「빨간구두 이야기」,향촌동수제화골목 일원,2018-10-13,2018-10-14,"무대행사, 체험행사, 부대행사 등",-,053-661-2046,대구광역시 수제화협회,대구광역시 수제화협회,대구광역시 중구 서성로14길 78,대구광역시 중구 대안동 15-2,35.8728473,128.591844
770,김광석추모콘서트,김광석길야외콘서트홀,2019-01-06,2019-01-06,초청가수콘서트,-,053-661-2173,대봉문화마을협의회,대봉문화마을협의회,대구광역시 중구 동덕로8길34-20,대구광역시 중구 대봉동 6-5,-,-
771,2019 대구약령시한방문화축제,약령시(약전골목) 일원,2019-05-02,2019-05-06,"경연, 참여, 체험, 전시, 공연, 먹거리 등",-,053-661-2178,(사)약령시보존위원회,대구광역시+대구광역시 중구,대구광역시 중구 남성로 61 (동성로3가),대구광역시 중구 동성로3가 35-13,35.86728562,128.5933466
772,대구 문화재 야행,"약령시, 청라언덕",2019-08-23,2019-08-24,"문화(재)시설 오픈하우스, 전시, 공연, 체험, 강좌, 투어 등",-,053-661-2181,대구광역시 중구,대구광역시 중구,대구광역시 중구 달구벌대로 415길 49,대구광역시 중구 남성로 51-1,35.86851636,128.5899085
773,향촌동수제화골목 2019년「빨간구두 이야기」,향촌동수제화골목 일원,2019-10-19,2019-10-20,"무대행사, 체험행사, 부대행사 등",-,053-661-2046,대구광역시 수제화협회,대구광역시 수제화협회,대구광역시 중구 서성로14길 78,대구광역시 중구 대안동 14-1,35.8728473,128.591844
774,제8회 김광석노래부르기,김광석길야외콘서트홀,2020-10-31,2020-10-31,"전국 규모 김광석 노래경연 대회 개최, 유튜브 라이브 중계",-,053-661-2174,대구문화방송㈜,대구광역시 중구,대구광역시 중구 동덕로8길34-20,대구광역시 중구 대봉동 6-5,-,-
775,제31회 동성로축제,동성로 야외무대,2020-10-23,2020-10-25,"비대면 온라인 축제 개최,  동성로가요제_댄스대회_먹방대회_패션쇼외 SNS이벤트(부르GO, 춤추GO, 먹GO,입GO 4가지 대회로 구성), 축제기간 동성로 일원 4곳  LED전광판 축제영상 송출",-,053-661-2174,사)달성문화선양회,사)달성문화선양회,대구광역시 중구 동성로28,대구광역시 중구 동성로2가 165-1,-,-
776,개항제례,창원시립 마산음악관 야외,2018-05-01,2018-05-01,"개항제례, 전시행사, 경연행사, 전시/체험행사",-,-,마산예총,창원시,경상남도 창원시 마산합포구 수산2길 35,-,35.19757501,128.5719112
777,제28회 봉산미술제,봉산문화거리,2020-10-09,2020-10-11,"도슨트아트투어(봉산문화거리 화랑 투어), 온라인 VR전시, 온라인 미술작품경매, 코로나19 주제의 어린이 작품 온라인 전시 등",-,053-661-2174,봉산문화협회,봉산문화협회,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965647
778,2020 대구 문화재 야행,"약령시, 청라언덕",2020-09-25,2020-09-26,"청사초롱 야경 투어, 전시행사 및 포토존 운영, 공연 무관중 사전녹화 영상 등 송출",-,053-661-2195,대구광역시 중구,대구광역시 중구,대구광역시 중구 달구벌대로 415길 49,대구광역시 중구 남성로 51-1,35.86851636,128.5899085
779,김광석길페스티벌,김광석길 일원(김광석길야외콘서트홀),2020-11-07,2020-11-08,"대구레코드 페어, 김광석 노래 편곡 오케스트라 공연, 버스킹, 유튜브 라이브중계",-,053-661-2174,방천문화예술협회,방천문화예술협회,대구광역시 중구 동덕로8길 34-20,대구광역시 중구 대봉동 6-5,-,-
780,향촌동수제화골목 2020년「빨간구두 이야기」,향촌동수제화골목 일원,2020-10-31,2020-11-01,"비대면 온라인 축제 개최, 수제화패션쇼, 행운권 추첨 등",-,053-661-2046,대구광역시 수제화협회,대구광역시 수제화협회,대구광역시 중구 서성로14길 78,대구광역시 중구 향촌동 42-2,35.8728473,128.591844
781,대구패션주얼리위크,대구 주얼리 특구,2020-10-30,2020-10-31,"비대면 온라인 축제 개최,  주얼리패션쇼, 주얼리경매, 주얼리모델선발대회, 주얼리체험 등",-,053-661-2046,대구패션주얼리위크 조직위원회,대구패션주얼리특구상인회,대구광역시 중구 경상감영길 176,대구광역시 중구 동문동 38-6,35.87177744,128.5966863
782,마노르블랑 수국축제,마노르블랑,2021-05-01,2021-09-30,수국축제의 향연. 전세계 30여종 7천여본 수국들을 만나다,https://manorblanc.modoo.at/,064-794-0999,마노르블랑,마노르블랑,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,-,33.25482364,126.2949866
783,해녀마켓 - 해녀와 함께하는 온/오프라인 프리마켓,법환동 해녀물질체험장,2021-05-08,2021-07-24,5월부터 매주 토요일. 윤슬이 찬란하게 빛나는 법환 바다 앞 물질체험장에서 토요 문화장터 해녀마켓이 열린다.,-,064-900-4053,㈜헤쎄드커뮤니케이션즈,㈜헤쎄드커뮤니케이션즈,제주특별자치도 서귀포시 법환동 169-5,-,33.2333792,126.5128503
784,2021 제주카페스타,제주국제컨벤션센터,2021-06-03,2021-06-06,제주 유일의 카페박람회 - 제주카페스타는 올해로 5회차를 맞이한 카페박람회로 제주 카페 산업과 문화. 최근 트렌드까지 한 눈에 볼 수 있다.,https://www.jejucafeshow.com/,064-711-1002,(주)숨비페어스,(주)숨비페어스,제주특별자치도 서귀포시 중문관광로 224,-,33.24128964,126.4244429
785,2021 제주해녀축제,해녀박물관,2021-09-17,2021-09-19,해녀 디지털 화보전시.해녀 레시피.숨비소리길 VR.해녀체험 브이로그,http://www.jeju.go.kr/haenyeo/index.htm,064-782-9898,해녀박물관,해녀박물관,제주특별자치도 제주시 구좌읍 해녀박물관길 26,-,33.52360988,126.8634256
786,탐라문화제,제주특별자치도 일원,2021-10-06,2021-10-10,탐라인의 삶.제주문화 중흥,http://www.tamnafestival.kr/,064-753-3287,제60회 탐라문화제추진위원회,제주특별자치도+사단법인 한국예총제주특별자치도연합회,-,제주특별자치도 제주시 일도1동 1146-22,33.5132895,126.5280239
787,제15회 차성문화제,기장중학교 일원,2019-10-12,2019-10-13,"전통문화체험, 차성가 연극 및 공연, 차성가 콘서트 등",http://www.gijang.go.kr/tour/index.gijang,051-709-4062,차성문화제추진위원회,차성문화제추진위원회,부산광역시 기장군 기장읍 읍내로 120,부산광역시 기장군 기장읍 대라리 40,35.2448828028,129.2183134038
788,은행나무길 축제,곡교천 은행나무길,2019-10-24,2019-10-27,"공연, 프리마켓, 거리공연",http://culture.asan.go.kr/_ginko/,041-540-2550,(재)아산문화재단,충청남도 아산시,-,충청남도 아산시 염치읍 백암리 502-3,-,-
789,안산사이언스밸리(ASV) 과학축제,한양대 ERICA,2018-10-20,2018-10-21,"과학기술체험 부스 운영, 드론페스티벌 등",-,031-481-3517,"경기TP, 안산청소년수련관, 한양대 ERICA",안산시,경기도 안산시 상록구 한양대학로 55,경기도 안산시 상록구 사동 1271,37.298004,126.834393
790,제11주년 세계인의 날 기념행사,안산화랑유원지,2018-11-04,2018-11-04,"기념식, 문화 및 각종 부대행사",-,031-481-3298,안산시,안산시,경기도 안산시 단원구 동산로 268,경기도 안산시 단원구 초지동 667,37.325674,126.813771
791,강진청자축제,청자촌 일원,2021-10-01,2021-10-07,가을축제에 따른 다이내믹하고 흥이 넘치는 청자촌 분위기 조성과 향우와 구민이 함께 어우러지는 문화체육관광부 선정 우수축제,http://www.gangjin.go.kr/culture/,061-430-3352,강진군향토축제추진위원회,강진군,전라남도 강진군 대구면 청자촌길 33,전라남도 강진군 대구면 사당리 127,34.50866041,126.8008375
792,강진만 춤추는 갈대축제,강진만 생태공원 일원,2021-10-29,2021-11-07,가을의 정취와 추억을 체험하는 남도답사 1번지 이미지 창출과 갈대·음악·자연을 대표하는 명품 축제,http://www.gangjin.go.kr/culture/,061-430-3354,강진군 향토축제추진위원회,강진군,전라남도 강진군 강진읍 남당로 97-23,전라남도 강진군 강진읍 목리 128-1,34.6259705,126.7724317
793,축령산 편백산소축제,축령산 조림성공지,2019-10-05,2019-10-05,"공연,체험,판매행사 등",https://www.jangseong.go.kr/home/tour_new/festival/festival_04/festival_04_03,061-390-7242,장성군축제위원회,장성군,-,전라남도 장성군 서삼면 모암리 569-5,35.3738904268,126.7564871215
794,빈센트의 봄,"장성역 광장, 장성공원 일원",2019-04-13,2019-04-14,"공연,체험,판매행사 등",https://www.jangseong.go.kr/home/tour_new/festival,061-390-7405,장성읍청년회,장성군,-,전라남도 장성군 장성읍 영천리 1273-5,35.29995636,126.780147
795,2020 부평풍물대축제,신트리공원 등,2020-10-16,2020-10-18,"다큐멘터리 제작, 지역 문화예술인 참여 소규모 공연 등",https://portal.icbp.go.kr/bpf/,032-509-7516,부평구축제위원회+ 부평구문화재단+ 부평문화원,인천광역시 부평구청,인천광역시 부평구 신트리로 21,인천광역시 부평구 부평동 880,37.506554,126.7236393
